                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                0.62162,                0.40591,                0.84782,                0.96816,                0.91716,                0.95526,                 0.6669,                   1.18,                0.57866,                0.97556,              0.0005248,              0.0005248,              0.0005248
                    146,                0.61939,                0.39721,                0.83705,                0.96607,                0.95211,                0.97552,                0.68712,                 1.1654,                0.51684,                0.98363,              0.0005215,              0.0005215,              0.0005215
                    147,                 0.6456,                0.40881,                0.85029,                0.96068,                0.95538,                0.97559,                0.69064,                  1.155,                0.52653,                0.97982,              0.0005182,              0.0005182,              0.0005182
                    148,                0.59908,                 0.3924,                0.83561,                0.96876,                0.95722,                0.97464,                 0.6839,                 1.1694,                0.53788,                0.98815,              0.0005149,              0.0005149,              0.0005149
                    149,                0.61895,                0.41596,                0.84401,                0.97093,                0.95907,                0.97739,                0.69067,                 1.1556,                0.52658,                0.98192,              0.0005116,              0.0005116,              0.0005116
                    150,                0.62488,                0.39548,                0.85037,                0.95992,                0.95137,                 0.9669,                0.68178,                 1.1721,                0.53035,                 0.9873,              0.0005083,              0.0005083,              0.0005083
                    151,                0.62842,                0.40006,                0.84019,                0.95799,                0.93687,                0.96318,                0.67487,                 1.1761,                0.53227,                0.98198,               0.000505,               0.000505,               0.000505
                    152,                0.63485,                0.41638,                0.84953,                0.96979,                0.93367,                0.97207,                0.68773,                 1.1536,                0.52452,                 0.9776,              0.0005017,              0.0005017,              0.0005017
                    153,                0.63152,                0.40274,                0.84486,                 0.9649,                0.93623,                0.96641,                0.68012,                 1.1964,                0.52495,                0.99284,              0.0004984,              0.0004984,              0.0004984
                    154,                0.63196,                0.39775,                0.84387,                0.96142,                0.95547,                0.97236,                0.67762,                 1.2282,                0.55162,                 1.0028,              0.0004951,              0.0004951,              0.0004951
                    155,                0.61377,                0.39089,                0.84014,                0.96454,                 0.9603,                0.97552,                0.69295,                 1.1622,                0.53948,                0.98617,              0.0004918,              0.0004918,              0.0004918
                    156,                0.61064,                0.39194,                0.84356,                0.96105,                0.93015,                0.95471,                0.64756,                 1.2662,                0.53903,                 1.0335,              0.0004885,              0.0004885,              0.0004885
                    157,                0.61641,                0.39613,                0.84169,                0.96556,                0.94082,                0.96536,                0.67914,                 1.1943,                0.53111,                0.99518,              0.0004852,              0.0004852,              0.0004852
                    158,                 0.6346,                0.40187,                0.84819,                0.96605,                0.90674,                0.95111,                0.65451,                 1.2389,                0.54359,                  1.013,              0.0004819,              0.0004819,              0.0004819
                    159,                0.64221,                0.40587,                0.84779,                0.94203,                0.92815,                0.95094,                0.64233,                 1.2787,                0.54296,                 1.0377,              0.0004786,              0.0004786,              0.0004786
                    160,                0.62809,                0.40346,                0.84543,                0.94828,                 0.9046,                0.93686,                0.62396,                  1.337,                  0.564,                 1.0531,              0.0004753,              0.0004753,              0.0004753
                    161,                0.59661,                0.38021,                0.83852,                0.96475,                0.95107,                0.97345,                 0.6861,                 1.1905,                0.54314,                0.98595,               0.000472,               0.000472,               0.000472
                    162,                0.61807,                0.40192,                0.84124,                0.96679,                 0.9532,                0.97259,                0.68404,                  1.169,                0.55111,                0.98429,              0.0004687,              0.0004687,              0.0004687
                    163,                0.61486,                0.39405,                0.84232,                0.96575,                0.93188,                0.96125,                0.67101,                 1.1941,                0.54079,                0.99518,              0.0004654,              0.0004654,              0.0004654
                    164,                0.62481,                0.39945,                 0.8485,                0.97479,                0.92673,                  0.962,                0.66717,                 1.2029,                0.53952,                0.99365,              0.0004621,              0.0004621,              0.0004621
                    165,                0.61572,                0.39591,                0.84221,                0.96465,                0.90718,                0.93969,                0.64917,                  1.254,                0.54976,                 1.0203,              0.0004588,              0.0004588,              0.0004588
                    166,                0.61555,                0.39375,                0.84648,                0.96064,                 0.9526,                0.96578,                0.68382,                 1.1718,                0.52614,                0.98637,              0.0004555,              0.0004555,              0.0004555
                    167,                0.60341,                0.39354,                0.83794,                0.96124,                0.92205,                0.95752,                0.67486,                 1.2068,                0.58006,                0.99717,              0.0004522,              0.0004522,              0.0004522
                    168,                0.60079,                 0.3874,                0.84202,                0.94899,                0.89913,                0.93157,                0.62976,                 1.2725,                0.54049,                 1.0399,              0.0004489,              0.0004489,              0.0004489
                    169,                 0.5914,                0.38078,                0.83365,                0.96812,                0.95139,                0.96881,                0.69251,                 1.1623,                0.52668,                0.98399,              0.0004456,              0.0004456,              0.0004456
                    170,                0.62324,                0.38944,                0.84305,                0.96638,                0.94515,                0.97501,                0.68929,                  1.151,                0.51804,                0.98841,              0.0004423,              0.0004423,              0.0004423
                    171,                0.59991,                0.37924,                0.84091,                0.97264,                0.95364,                0.97652,                0.69457,                 1.1812,                0.51228,                  0.997,               0.000439,               0.000439,               0.000439
                    172,                0.59979,                 0.3805,                0.84179,                0.97544,                 0.9481,                0.97554,                0.68311,                 1.1998,                0.53043,                 1.0022,              0.0004357,              0.0004357,              0.0004357
                    173,                0.60312,                0.38348,                0.84107,                0.96238,                0.94318,                0.97086,                0.69479,                 1.1592,                0.51289,                0.98533,              0.0004324,              0.0004324,              0.0004324
                    174,                0.59448,                0.37853,                0.83692,                0.96433,                0.94554,                0.97066,                0.68904,                 1.1748,                0.53207,                0.99386,              0.0004291,              0.0004291,              0.0004291
                    175,                0.60217,                0.37984,                0.83694,                0.97186,                0.95638,                0.97286,                0.69012,                 1.1893,                0.52423,                0.99958,              0.0004258,              0.0004258,              0.0004258
                    176,                0.62105,                0.39197,                0.84558,                0.96488,                0.91076,                0.95427,                0.66436,                   1.22,                0.54273,                 1.0099,              0.0004225,              0.0004225,              0.0004225
                    177,                0.59432,                0.37972,                0.83571,                0.93545,                0.93025,                0.95119,                0.65921,                 1.2283,                0.55432,                 1.0229,              0.0004192,              0.0004192,              0.0004192
                    178,                0.60501,                0.37748,                0.83592,                0.96887,                0.93451,                0.95886,                0.66364,                 1.2184,                0.53311,                 1.0164,              0.0004159,              0.0004159,              0.0004159
                    179,                0.60643,                0.39048,                0.84111,                0.96993,                0.96933,                0.97738,                0.69243,                 1.1566,                0.51541,                0.99035,              0.0004126,              0.0004126,              0.0004126
                    180,                0.58192,                0.37308,                0.83621,                0.96701,                0.95544,                0.96665,                0.67499,                  1.159,                0.52408,                0.98847,              0.0004093,              0.0004093,              0.0004093
                    181,                0.59293,                0.37366,                0.84115,                0.95274,                0.95479,                0.97037,                0.68686,                 1.1764,                 0.5132,                0.98249,               0.000406,               0.000406,               0.000406
                    182,                 0.6012,                0.38253,                0.83898,                0.96734,                0.94769,                0.97459,                0.69669,                 1.1622,                0.50099,                0.97555,              0.0004027,              0.0004027,              0.0004027
                    183,                0.58755,                0.37741,                0.83854,                0.96355,                0.95078,                0.97364,                0.68728,                 1.1694,                0.52605,                0.98104,              0.0003994,              0.0003994,              0.0003994
                    184,                0.60059,                0.38675,                0.84475,                0.96949,                0.95008,                0.97478,                0.68453,                 1.1786,                0.53863,                0.98209,              0.0003961,              0.0003961,              0.0003961
                    185,                 0.5934,                0.38338,                0.84221,                0.95966,                0.95059,                0.97415,                0.69372,                  1.166,                0.50873,                 0.9839,              0.0003928,              0.0003928,              0.0003928
                    186,                0.61629,                0.39341,                0.84213,                0.96236,                0.93014,                 0.9571,                0.65869,                 1.2542,                0.53002,                 1.0253,              0.0003895,              0.0003895,              0.0003895
                    187,                0.61555,                0.38586,                0.84457,                0.95759,                0.94106,                0.96733,                0.68465,                 1.1638,                0.53726,                0.98343,              0.0003862,              0.0003862,              0.0003862
                    188,                0.59977,                0.37396,                0.83764,                0.95719,                0.93486,                0.96648,                0.68325,                 1.1708,                0.53711,                0.98569,              0.0003829,              0.0003829,              0.0003829
                    189,                0.60223,                0.37231,                0.83816,                0.97134,                0.92524,                0.95514,                0.66647,                  1.219,                0.52746,                 1.0036,              0.0003796,              0.0003796,              0.0003796
                    190,                 0.5986,                0.37196,                0.84068,                0.96556,                0.92317,                0.96066,                0.66787,                 1.2291,                0.51917,                 1.0093,              0.0003763,              0.0003763,              0.0003763
                    191,                0.58705,                0.37288,                0.83189,                0.95137,                0.94898,                 0.9632,                0.68009,                 1.1798,                0.53788,                0.99829,               0.000373,               0.000373,               0.000373
                    192,                0.58672,                0.36804,                0.83417,                0.96761,                0.95645,                0.97686,                0.69756,                 1.1542,                0.52426,                 0.9817,              0.0003697,              0.0003697,              0.0003697
                    193,                0.61288,                0.38347,                0.84474,                0.96171,                0.95012,                0.97066,                0.68857,                 1.1697,                0.49786,                0.98205,              0.0003664,              0.0003664,              0.0003664
                    194,                0.58154,                0.36868,                0.83925,                 0.9457,                0.95886,                0.97018,                0.68631,                 1.1737,                0.54632,                0.99129,              0.0003631,              0.0003631,              0.0003631
                    195,                0.60084,                0.37882,                0.84529,                0.96565,                0.93352,                0.96271,                0.66283,                 1.2036,                0.51796,                0.99305,              0.0003598,              0.0003598,              0.0003598
                    196,                0.56922,                0.36335,                0.83676,                0.96838,                0.94924,                0.96794,                0.67373,                  1.218,                0.52595,                0.99738,              0.0003565,              0.0003565,              0.0003565
                    197,                0.59284,                0.37574,                0.84121,                  0.965,                0.92326,                0.95853,                0.66157,                 1.2529,                0.56027,                 1.0222,              0.0003532,              0.0003532,              0.0003532
                    198,                 0.5841,                 0.3653,                0.83299,                0.95948,                0.92907,                0.95962,                0.66694,                 1.2224,                0.54738,                  1.018,              0.0003499,              0.0003499,              0.0003499
                    199,                0.59785,                0.37287,                 0.8393,                0.96919,                0.95319,                0.97287,                0.69743,                 1.1558,                0.49009,                0.97851,              0.0003466,              0.0003466,              0.0003466
                    200,                  0.586,                0.36194,                0.83682,                0.94652,                0.91694,                0.95748,                0.65494,                 1.2532,                 0.5385,                 1.0182,              0.0003433,              0.0003433,              0.0003433
                    201,                0.57807,                0.36958,                0.83508,                0.95205,                0.93858,                0.96013,                0.67047,                 1.2094,                0.51761,                 1.0149,                0.00034,                0.00034,                0.00034
                    202,                0.59372,                0.37349,                  0.841,                0.96391,                0.92889,                0.96194,                0.67218,                 1.1986,                0.52432,                 1.0111,              0.0003367,              0.0003367,              0.0003367
                    203,                0.57562,                 0.3703,                0.83186,                0.97078,                0.95903,                 0.9764,                0.70134,                 1.1381,                0.50183,                 0.9802,              0.0003334,              0.0003334,              0.0003334
                    204,                0.56538,                0.35412,                0.82824,                0.97243,                0.95419,                0.97829,                0.70086,                 1.1494,                0.50415,                0.98101,              0.0003301,              0.0003301,              0.0003301
                    205,                0.58691,                0.37201,                0.83323,                0.96421,                0.95344,                0.97334,                0.69168,                 1.1577,                0.52455,                0.98106,              0.0003268,              0.0003268,              0.0003268
                    206,                0.57761,                0.35774,                0.83072,                0.96846,                0.95621,                0.97663,                0.70015,                 1.1554,                0.53129,                0.98216,              0.0003235,              0.0003235,              0.0003235
                    207,                0.57319,                0.35852,                0.84136,                0.95629,                0.94718,                 0.9636,                0.68003,                 1.1773,                0.50275,                0.98937,              0.0003202,              0.0003202,              0.0003202
                    208,                0.56765,                0.36224,                0.83829,                 0.9688,                0.96066,                0.97759,                0.69738,                 1.1593,                0.53298,                0.98595,              0.0003169,              0.0003169,              0.0003169
                    209,                0.58705,                0.36825,                0.84075,                0.96329,                0.95671,                0.97479,                0.69485,                 1.1658,                0.51382,                0.98775,              0.0003136,              0.0003136,              0.0003136
                    210,                0.58518,                0.37658,                 0.8354,                0.96182,                0.92784,                 0.9576,                0.66879,                 1.2046,                0.52853,                 1.0094,              0.0003103,              0.0003103,              0.0003103
                    211,                0.56366,                0.36221,                0.83818,                0.95966,                0.94326,                0.96814,                0.68677,                 1.1513,                0.54494,                0.98321,               0.000307,               0.000307,               0.000307
                    212,                0.58268,                0.35674,                0.83438,                0.94737,                0.95344,                0.97046,                0.68914,                 1.1531,                0.52274,                 0.9853,              0.0003037,              0.0003037,              0.0003037
                    213,                0.57831,                0.36377,                0.83815,                0.95949,                0.95717,                0.97275,                 0.6939,                 1.1674,                0.51874,                0.98948,              0.0003004,              0.0003004,              0.0003004
                    214,                0.57594,                0.35918,                0.83345,                 0.9696,                 0.9557,                0.97601,                0.69979,                 1.1647,                0.50747,                0.99185,              0.0002971,              0.0002971,              0.0002971
                    215,                0.57032,                0.35413,                0.83316,                0.95689,                0.94005,                0.96438,                0.67715,                 1.1789,                  0.551,                0.98963,              0.0002938,              0.0002938,              0.0002938
                    216,                0.57317,                0.35984,                0.84015,                0.95547,                0.95818,                0.97192,                0.69214,                 1.1736,                0.53619,                 0.9985,              0.0002905,              0.0002905,              0.0002905
                    217,                0.58185,                0.37309,                0.83862,                0.96665,                0.94892,                0.96663,                0.68094,                 1.1835,                0.52638,                 1.0047,              0.0002872,              0.0002872,              0.0002872
                    218,                0.56426,                0.35241,                0.83629,                0.95926,                0.96131,                0.97586,                 0.6894,                 1.1734,                0.54493,                0.99932,              0.0002839,              0.0002839,              0.0002839
                    219,                0.56189,                0.35358,                0.83406,                0.97792,                0.96104,                0.98007,                0.69874,                 1.1609,                0.49876,                0.99301,              0.0002806,              0.0002806,              0.0002806
                    220,                0.56605,                0.35609,                 0.8291,                0.97279,                0.94871,                0.97562,                0.69743,                 1.1538,                0.50192,                0.98874,              0.0002773,              0.0002773,              0.0002773
                    221,                0.56497,                0.35449,                  0.836,                0.97818,                0.95371,                0.98034,                0.70242,                 1.1653,                0.49303,                0.99375,               0.000274,               0.000274,               0.000274
                    222,                0.57179,                0.35515,                0.83733,                0.96764,                 0.9341,                0.96848,                0.68334,                 1.1853,                0.51518,                 1.0043,              0.0002707,              0.0002707,              0.0002707
                    223,                0.56297,                0.36392,                0.83129,                0.94794,                0.91748,                0.96116,                0.65303,                 1.2695,                 0.5658,                  1.034,              0.0002674,              0.0002674,              0.0002674
                    224,                0.56656,                 0.3584,                0.83643,                0.95606,                0.93702,                0.96417,                0.67059,                 1.2374,                0.52342,                 1.0301,              0.0002641,              0.0002641,              0.0002641
                    225,                0.56277,                0.35401,                0.83261,                0.96262,                0.94106,                  0.966,                0.67514,                 1.2193,                0.52449,                 1.0211,              0.0002608,              0.0002608,              0.0002608
                    226,                0.54624,                0.35189,                0.83049,                0.95311,                0.93542,                0.96054,                0.66878,                 1.2079,                0.53421,                 1.0191,              0.0002575,              0.0002575,              0.0002575
                    227,                0.56637,                0.35158,                0.83117,                0.97018,                0.95211,                0.97171,                0.68802,                 1.1755,                0.52078,                0.99914,              0.0002542,              0.0002542,              0.0002542
                    228,                0.55021,                0.34391,                0.83097,                0.95501,                0.94532,                0.96228,                0.67725,                 1.1913,                0.52062,                 1.0045,              0.0002509,              0.0002509,              0.0002509
                    229,                0.55696,                 0.3467,                0.83454,                0.95375,                0.94044,                0.96108,                  0.674,                 1.2206,                0.52793,                 1.0292,              0.0002476,              0.0002476,              0.0002476
                    230,                0.55764,                0.34497,                0.83301,                0.96648,                0.95367,                0.97702,                  0.692,                 1.1796,                0.51744,                 1.0025,              0.0002443,              0.0002443,              0.0002443
                    231,                 0.5593,                0.34462,                0.83309,                0.97188,                0.95567,                0.97755,                0.69527,                 1.1621,                0.52383,                0.99882,               0.000241,               0.000241,               0.000241
                    232,                0.58422,                0.35662,                0.83735,                0.96483,                0.96609,                0.97605,                0.68799,                  1.186,                0.51813,                  1.007,              0.0002377,              0.0002377,              0.0002377
                    233,                0.55051,                0.33918,                  0.832,                0.97528,                0.95546,                0.97405,                0.69135,                 1.1709,                0.49918,                0.99774,              0.0002344,              0.0002344,              0.0002344
                    234,                0.55927,                0.33931,                0.83252,                0.97209,                0.95627,                0.97502,                0.69657,                 1.1665,                0.50777,                0.99076,              0.0002311,              0.0002311,              0.0002311
                    235,                0.54871,                0.33797,                0.82589,                0.97631,                0.95893,                0.97763,                0.69506,                 1.1615,                0.50008,                0.98997,              0.0002278,              0.0002278,              0.0002278
                    236,                0.55861,                 0.3437,                0.83277,                0.96973,                0.93608,                0.96186,                0.67232,                 1.2079,                0.50829,                 1.0118,              0.0002245,              0.0002245,              0.0002245
                    237,                0.55722,                0.34399,                0.83513,                0.97401,                0.92729,                0.96214,                0.67213,                 1.1999,                0.53657,                 1.0094,              0.0002212,              0.0002212,              0.0002212
                    238,                 0.5575,                0.34365,                0.83071,                0.96494,                0.93104,                0.96179,                0.67642,                 1.1922,                 0.5294,                 1.0034,              0.0002179,              0.0002179,              0.0002179
                    239,                0.55423,                0.34443,                0.83174,                0.97555,                0.95915,                0.97665,                 0.7023,                 1.1475,                0.49462,                 0.9862,              0.0002146,              0.0002146,              0.0002146
                    240,                0.54897,                0.33547,                0.82934,                0.97592,                0.97098,                0.98069,                0.69939,                 1.1672,                0.51488,                0.99338,              0.0002113,              0.0002113,              0.0002113
                    241,                0.54293,                 0.3377,                0.83134,                0.97419,                0.96843,                0.97744,                0.69757,                 1.1757,                0.50073,                0.99883,               0.000208,               0.000208,               0.000208
                    242,                0.54952,                0.33762,                0.82733,                0.97062,                0.95754,                0.97548,                0.69672,                 1.1751,                0.51522,                0.99804,              0.0002047,              0.0002047,              0.0002047
                    243,                0.56035,                0.34908,                0.83282,                0.96691,                0.96173,                0.97714,                0.69888,                 1.1791,                0.50732,                0.99843,              0.0002014,              0.0002014,              0.0002014
                    244,                0.56513,                0.35246,                0.83466,                0.96651,                0.95961,                0.97958,                0.70324,                 1.1623,                0.51009,                0.99501,              0.0001981,              0.0001981,              0.0001981
                    245,                0.54998,                0.33939,                0.82979,                0.95296,                0.95225,                0.96891,                0.68681,                 1.1824,                0.51768,                0.99969,              0.0001948,              0.0001948,              0.0001948
                    246,                0.56807,                0.34867,                0.82762,                0.97443,                0.96228,                0.98106,                 0.7018,                 1.1643,                0.49597,                0.98997,              0.0001915,              0.0001915,              0.0001915
                    247,                0.54193,                0.33804,                0.83132,                0.96389,                0.94975,                0.96647,                0.67811,                 1.2068,                0.52681,                 1.0258,              0.0001882,              0.0001882,              0.0001882
                    248,                0.53994,                0.33596,                 0.8306,                0.96614,                0.95152,                0.97242,                0.69054,                 1.1915,                0.51371,                 1.0077,              0.0001849,              0.0001849,              0.0001849
                    249,                0.55834,                0.34713,                 0.8401,                0.96739,                0.96453,                0.97921,                0.70322,                 1.1564,                0.50306,                0.99309,              0.0001816,              0.0001816,              0.0001816
                    250,                0.54859,                0.34205,                 0.8348,                0.97308,                0.96322,                0.97877,                0.70361,                 1.1614,                 0.5019,                0.99222,              0.0001783,              0.0001783,              0.0001783
                    251,                0.53337,                0.33202,                0.82737,                0.95704,                0.95053,                0.96565,                0.68068,                 1.2126,                 0.5201,                 1.0136,               0.000175,               0.000175,               0.000175
                    252,                0.54103,                0.33142,                0.83204,                0.96414,                0.95848,                0.96909,                0.68482,                 1.1981,                0.51697,                 1.0088,              0.0001717,              0.0001717,              0.0001717
                    253,                0.52942,                0.32529,                0.82353,                0.97289,                0.95634,                0.97456,                0.68852,                 1.1889,                0.51658,                 1.0124,              0.0001684,              0.0001684,              0.0001684
                    254,                0.53686,                0.33367,                0.83202,                0.96711,                0.96398,                0.97362,                0.69757,                 1.1584,                0.50584,                0.99394,              0.0001651,              0.0001651,              0.0001651
                    255,                0.54316,                0.34286,                0.82832,                0.97202,                0.94968,                0.97114,                0.69358,                 1.1758,                0.49947,                 1.0014,              0.0001618,              0.0001618,              0.0001618
                    256,                0.56165,                 0.3458,                0.83121,                0.97232,                0.96594,                0.97997,                0.70156,                 1.1569,                0.49412,                0.99365,              0.0001585,              0.0001585,              0.0001585
                    257,                0.55251,                0.34047,                0.83565,                0.97728,                0.96046,                 0.9802,                0.70381,                 1.1495,                0.50149,                 0.9888,              0.0001552,              0.0001552,              0.0001552
                    258,                0.53837,                0.33631,                0.83094,                0.97816,                0.96519,                0.97995,                0.70165,                 1.1578,                0.50958,                0.99263,              0.0001519,              0.0001519,              0.0001519
                    259,                0.53013,                0.32339,                0.82372,                0.96594,                 0.9463,                0.96762,                0.68883,                 1.1902,                0.51907,                 1.0191,              0.0001486,              0.0001486,              0.0001486
                    260,                0.54628,                0.34057,                0.82966,                0.96557,                0.95767,                0.97834,                0.70411,                 1.1577,                0.51699,                0.99427,              0.0001453,              0.0001453,              0.0001453
                    261,                0.53679,                0.32979,                0.82382,                0.97374,                0.96006,                 0.9805,                  0.706,                 1.1568,                0.50118,                0.99782,               0.000142,               0.000142,               0.000142
                    262,                0.53827,                0.33435,                0.83149,                0.96597,                0.94934,                0.96918,                0.68958,                 1.1925,                0.50774,                 1.0105,              0.0001387,              0.0001387,              0.0001387
                    263,                0.53399,                0.32686,                0.82971,                0.95202,                0.95467,                0.96601,                0.68838,                  1.185,                0.49747,                 1.0072,              0.0001354,              0.0001354,              0.0001354
                    264,                0.52622,                0.33314,                0.83263,                0.97116,                0.96777,                0.97946,                0.70436,                 1.1635,                0.50604,                0.99586,              0.0001321,              0.0001321,              0.0001321
                    265,                0.54556,                0.32588,                0.83238,                0.97171,                0.93898,                0.96687,                 0.6926,                 1.1815,                0.51937,                  1.003,              0.0001288,              0.0001288,              0.0001288
                    266,                 0.5425,                 0.3363,                0.82982,                0.96692,                0.95722,                0.97671,                0.70551,                 1.1537,                0.50727,                0.98802,              0.0001255,              0.0001255,              0.0001255
                    267,                0.53944,                0.33014,                0.82813,                0.96829,                0.95808,                0.97687,                 0.7045,                 1.1561,                0.50739,                0.99061,              0.0001222,              0.0001222,              0.0001222
                    268,                0.54011,                0.33641,                0.82899,                0.96205,                 0.9651,                0.98039,                0.70486,                 1.1489,                0.49852,                 0.9878,              0.0001189,              0.0001189,              0.0001189
                    269,                0.54416,                0.33207,                0.82985,                0.96368,                0.96292,                0.97804,                0.70666,                 1.1551,                0.48972,                0.98984,              0.0001156,              0.0001156,              0.0001156
                    270,                0.53171,                0.32373,                0.82276,                0.96885,                0.96239,                0.97748,                0.70038,                 1.1622,                0.49536,                0.99325,              0.0001123,              0.0001123,              0.0001123
                    271,                0.53649,                0.32636,                 0.8302,                0.97485,                0.96094,                0.97898,                0.70184,                 1.1684,                0.50436,                0.99835,               0.000109,               0.000109,               0.000109
                    272,                0.53869,                0.33494,                 0.8342,                0.97147,                0.95189,                0.97724,                0.69769,                 1.1659,                0.51195,                0.99737,              0.0001057,              0.0001057,              0.0001057
                    273,                 0.5234,                0.32186,                0.82596,                0.96627,                0.95148,                0.97536,                0.69673,                 1.1655,                0.52411,                0.99798,              0.0001024,              0.0001024,              0.0001024
                    274,                0.51551,                0.31583,                0.82828,                0.97226,                0.95241,                 0.9763,                0.69643,                 1.1658,                0.51025,                0.99767,               9.91e-05,               9.91e-05,               9.91e-05
                    275,                0.53082,                0.32243,                0.83011,                  0.964,                0.95074,                0.96891,                0.68472,                 1.1768,                0.51055,                 1.0029,               9.58e-05,               9.58e-05,               9.58e-05
                    276,                0.52135,                0.31881,                0.82608,                0.96486,                0.96076,                0.97456,                0.69609,                 1.1615,                0.50163,                0.99537,               9.25e-05,               9.25e-05,               9.25e-05
                    277,                0.52614,                0.32409,                0.82531,                0.96539,                0.95861,                0.97378,                0.69385,                  1.172,                0.50615,                0.99989,               8.92e-05,               8.92e-05,               8.92e-05
                    278,                0.52817,                0.32121,                0.82913,                0.96471,                0.95255,                0.96867,                0.68798,                 1.1846,                0.51824,                 1.0073,               8.59e-05,               8.59e-05,               8.59e-05
                    279,                0.52639,                0.31887,                0.82979,                 0.9761,                0.96093,                0.97681,                0.70195,                 1.1629,                0.49815,                0.99599,               8.26e-05,               8.26e-05,               8.26e-05
                    280,                0.52672,                0.32224,                0.83099,                0.97413,                0.94539,                0.96952,                0.68877,                 1.1919,                0.51237,                 1.0102,               7.93e-05,               7.93e-05,               7.93e-05
                    281,                0.53052,                0.32314,                0.82633,                0.97465,                0.95807,                0.97946,                0.70302,                 1.1632,                 0.4995,                0.99738,                7.6e-05,                7.6e-05,                7.6e-05
                    282,                0.54196,                0.33339,                0.83476,                0.95736,                0.95308,                0.96974,                0.68771,                 1.1912,                0.50424,                  1.006,               7.27e-05,               7.27e-05,               7.27e-05
                    283,                0.52223,                0.31655,                0.82551,                0.94829,                0.95352,                0.96482,                0.68711,                 1.1829,                 0.5036,                 1.0042,               6.94e-05,               6.94e-05,               6.94e-05
                    284,                0.52644,                0.31729,                0.82695,                 0.9676,                0.96508,                0.97841,                0.70423,                 1.1591,                0.49503,                0.99376,               6.61e-05,               6.61e-05,               6.61e-05
                    285,                0.52636,                0.32005,                0.82787,                0.97182,                 0.9603,                0.97862,                0.69777,                 1.1675,                0.50132,                0.99588,               6.28e-05,               6.28e-05,               6.28e-05
                    286,                0.53005,                0.32413,                0.83483,                0.97102,                0.96482,                0.98048,                0.70462,                 1.1621,                0.49264,                0.99524,               5.95e-05,               5.95e-05,               5.95e-05
                    287,                0.50474,                0.31447,                0.82416,                0.95639,                0.95056,                0.97005,                0.68926,                 1.1856,                0.50389,                 1.0073,               5.62e-05,               5.62e-05,               5.62e-05
                    288,                0.52534,                0.31618,                0.82548,                0.95378,                0.95722,                0.97209,                0.69327,                 1.1862,                0.50751,                 1.0093,               5.29e-05,               5.29e-05,               5.29e-05
                    289,                0.50389,                0.31316,                0.82041,                0.96983,                0.96725,                0.97926,                0.70194,                 1.1629,                0.49935,                 1.0026,               4.96e-05,               4.96e-05,               4.96e-05
                    290,                0.52285,                0.31554,                 0.8294,                0.97128,                0.96516,                0.97913,                0.70494,                 1.1631,                0.49993,                0.99889,               4.63e-05,               4.63e-05,               4.63e-05
                    291,                0.52208,                0.31681,                0.83291,                0.97731,                0.95559,                0.97895,                0.70194,                 1.1643,                 0.5035,                0.99871,                4.3e-05,                4.3e-05,                4.3e-05
                    292,                0.50232,                0.30938,                0.82248,                0.96937,                 0.9651,                0.98016,                 0.7016,                 1.1621,                0.49827,                0.99739,               3.97e-05,               3.97e-05,               3.97e-05
                    293,                0.51038,                0.31103,                0.82794,                0.97166,                0.96593,                0.98029,                0.70164,                 1.1601,                0.49783,                0.99968,               3.64e-05,               3.64e-05,               3.64e-05
                    294,                0.48866,                0.30135,                0.82394,                0.97226,                0.96223,                0.97766,                0.70533,                 1.1556,                0.49697,                0.99863,               3.31e-05,               3.31e-05,               3.31e-05
                    295,                0.49104,                0.30479,                0.82263,                0.97038,                0.95989,                0.97721,                0.70437,                 1.1563,                0.49503,                 1.0004,               2.98e-05,               2.98e-05,               2.98e-05
                    296,                0.49299,                0.30299,                0.82184,                 0.9691,                 0.9583,                0.97592,                0.70105,                 1.1586,                0.49595,                 1.0012,               2.65e-05,               2.65e-05,               2.65e-05
                    297,                0.49978,                 0.3001,                0.82419,                0.97623,                0.94434,                0.96976,                0.68768,                 1.1793,                0.50438,                 1.0081,               2.32e-05,               2.32e-05,               2.32e-05
                    298,                0.48587,                0.29634,                0.82121,                0.97877,                0.94609,                0.97027,                0.69354,                 1.1707,                0.49907,                 1.0053,               1.99e-05,               1.99e-05,               1.99e-05
                    299,                 0.4811,                0.29724,                0.81857,                0.97173,                0.94792,                0.96962,                0.68732,                 1.1788,                0.50578,                 1.0071,               1.66e-05,               1.66e-05,               1.66e-05
                    300,                0.48947,                0.29817,                0.82956,                0.96788,                0.95232,                0.97013,                0.68854,                 1.1832,                0.50744,                 1.0082,               1.33e-05,               1.33e-05,               1.33e-05
